user_id,user_name,anime_id,anime_title,score,status,progress
158,YumeTsuretekita,143338,The Angel Next Door Spoils Me Rotten,60,COMPLETED,12
158,YumeTsuretekita,135102,By the Grace of the Gods 2,60,COMPLETED,12
158,YumeTsuretekita,144553,The Reincarnation of the Strongest Exorcist in Another World,50,COMPLETED,13
158,YumeTsuretekita,152523,Chillin’ in My 30s after Getting Fired from the Demon King’s Army,70,COMPLETED,12
158,YumeTsuretekita,142193,Reborn to Master the Blade: From Hero-King to Extraordinary Squire,60,COMPLETED,12
158,YumeTsuretekita,127550,Kuma Kuma Kuma Bear - Punch!,60,COMPLETED,12
158,YumeTsuretekita,153845,"I Got a Cheat Skill in Another World and Became Unrivaled in The Real World, Too",40,COMPLETED,13
158,YumeTsuretekita,141911,Skip and Loafer,80,COMPLETED,12
158,YumeTsuretekita,146234,My One-Hit Kill Sister,70,COMPLETED,12
158,YumeTsuretekita,141208,TONIKAWA: Over The Moon For You Season 2,60,COMPLETED,12
158,YumeTsuretekita,153152,The Dangers in My Heart,90,COMPLETED,12
158,YumeTsuretekita,153332,The Aristocrat’s Otherworldly Adventure: Serving Gods Who Go Too Far,70,COMPLETED,12
158,YumeTsuretekita,157295,My Clueless First Friend,70,COMPLETED,13
158,YumeTsuretekita,126905,Tropical-Rouge! Precure,80,COMPLETED,46
158,YumeTsuretekita,146065,Mushoku Tensei: Jobless Reincarnation Season 2,60,COMPLETED,13
158,YumeTsuretekita,160188,The Girl I Like Forgot Her Glasses,70,COMPLETED,13
158,YumeTsuretekita,154391,Am I Actually the Strongest?,50,COMPLETED,12
158,YumeTsuretekita,153360,"Reborn as a Vending Machine, I Now Wander the Dungeon",60,COMPLETED,12
158,YumeTsuretekita,148465,My Unique Skill Makes Me OP even at Level 1,30,COMPLETED,12
158,YumeTsuretekita,150972,Saint Cecilia & Pastor Lawrence,60,COMPLETED,12
158,YumeTsuretekita,129188,GOBLIN SLAYER II,50,COMPLETED,12
158,YumeTsuretekita,154587,Frieren: Beyond Journey’s End,100,COMPLETED,28
158,YumeTsuretekita,162694,"The 100 Girlfriends Who Really, Really, Really, Really, REALLY Love You",80,COMPLETED,12
158,YumeTsuretekita,146206,The Saint's Magic Power is Omnipotent II,60,COMPLETED,12
158,YumeTsuretekita,156184,My Daughter Left the Nest and Returned an S-Rank Adventurer,60,COMPLETED,13
158,YumeTsuretekita,154214,I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness,70,COMPLETED,12
158,YumeTsuretekita,154384,Tearmoon Empire,70,COMPLETED,12
158,YumeTsuretekita,139518,TSUKIMICHI -Moonlit Fantasy- Season 2,60,COMPLETED,25
158,YumeTsuretekita,151807,Solo Leveling,50,COMPLETED,12
158,YumeTsuretekita,155908,Laid-Back Camp Season 3,70,COMPLETED,12
158,YumeTsuretekita,156023,An Archdemon's Dilemma: How to Love Your Elf Bride,40,COMPLETED,12
158,YumeTsuretekita,156415,I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability,50,COMPLETED,12
158,YumeTsuretekita,166372,The Banished Former Hero Lives as He Pleases,40,COMPLETED,12
158,YumeTsuretekita,156822,That Time I Got Reincarnated as a Slime Season 3,60,COMPLETED,24
158,YumeTsuretekita,170130,Chillin' in Another World with Level 2 Super Cheat Powers,50,COMPLETED,12
158,YumeTsuretekita,164702,"As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World",60,COMPLETED,12
158,YumeTsuretekita,169417,Re:Monster,20,COMPLETED,12
158,YumeTsuretekita,99807,22/7 (nanabun no nijyuuni),70,COMPLETED,12
158,YumeTsuretekita,163292,"The Ossan Newbie Adventurer, Trained to Death by the Most Powerful Party, Became Invincible",60,COMPLETED,12
158,YumeTsuretekita,173694,Failure Frame: I Became the Strongest and Annihilated Everything with Low-Level Spells,10,COMPLETED,12
158,YumeTsuretekita,163623,Pseudo Harem,80,COMPLETED,12
158,YumeTsuretekita,176496,Solo Leveling Season 2 -Arise from the Shadow-,60,COMPLETED,13
158,YumeTsuretekita,177506,Possibly the Greatest Alchemist of All Time,30,COMPLETED,12
158,YumeTsuretekita,180292,The Daily Life of a Middle-Aged Online Shopper in Another World,20,COMPLETED,13
158,YumeTsuretekita,179979,Aharen-san wa Hakarenai Season 2,70,COMPLETED,12
158,YumeTsuretekita,143337,I've Been Killing Slimes For 300 Years And Maxed Out My Level Season 2,70,COMPLETED,12
158,YumeTsuretekita,165445,ZatsuTabi -That's Journey-,80,COMPLETED,12
158,YumeTsuretekita,178090,I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability Season 2,50,COMPLETED,12
158,YumeTsuretekita,154768,My Dress-Up Darling Season 2,70,COMPLETED,12
158,YumeTsuretekita,185519,See You Tomorrow at the Food Court,80,COMPLETED,6
158,YumeTsuretekita,179966,Secrets of the Silent Witch,70,COMPLETED,13
158,YumeTsuretekita,186052,The Water Magician,40,COMPLETED,12
158,YumeTsuretekita,21366,March comes in like a lion,0,PAUSED,20
158,YumeTsuretekita,103572,The Quintessential Quintuplets,0,PAUSED,2
158,YumeTsuretekita,21823,ACCA: 13-Territory Inspection Dept.,0,PAUSED,7
158,YumeTsuretekita,105932,O Maidens in Your Savage Season,0,PAUSED,10
158,YumeTsuretekita,100388,BANANA FISH,0,PAUSED,12
158,YumeTsuretekita,20457,Black Bullet,0,PAUSED,6
158,YumeTsuretekita,97881,Cardcaptor Sakura: Clear Card,0,PAUSED,7
158,YumeTsuretekita,101281,Carole & Tuesday,0,PAUSED,17
158,YumeTsuretekita,20806,Cross Ange: Rondo of Angel and Dragon,0,PAUSED,17
158,YumeTsuretekita,101347,Dororo,0,PAUSED,12
158,YumeTsuretekita,103301,ENDRO!,0,PAUSED,2
158,YumeTsuretekita,12471,Eureka Seven AO,0,PAUSED,14
158,YumeTsuretekita,227,FLCL,0,PAUSED,4
158,YumeTsuretekita,120,Fruits Basket,0,PAUSED,4
158,YumeTsuretekita,105334,Fruits Basket (2019),0,PAUSED,11
158,YumeTsuretekita,20487,Gatchaman Crowds insight,0,PAUSED,6
158,YumeTsuretekita,9289,Hanasaku Iroha ~Blossoms for Tomorrow~,0,PAUSED,24
158,YumeTsuretekita,12189,Hyouka,0,PAUSED,17
158,YumeTsuretekita,160,"Now and Then, Here and There",60,PAUSED,6
158,YumeTsuretekita,185,Initial D 1st Stage,0,PAUSED,5
158,YumeTsuretekita,101316,IRODUKU: The World in Colors,0,PAUSED,11
158,YumeTsuretekita,107663,ASTRA LOST IN SPACE,0,PAUSED,8
158,YumeTsuretekita,99468,Teasing Master Takagi-san,0,PAUSED,10
158,YumeTsuretekita,101922,Demon Slayer: Kimetsu no Yaiba,0,PAUSED,23
158,YumeTsuretekita,486,Kino's Journey,0,PAUSED,6
158,YumeTsuretekita,5042,Kiss x Sis,0,PAUSED,7
158,YumeTsuretekita,98506,KONOHANA KITAN,0,PAUSED,6
158,YumeTsuretekita,21858,Little Witch Academia (TV),0,PAUSED,21
158,YumeTsuretekita,98349,Love Live! Sunshine!! Season 2,0,PAUSED,10
158,YumeTsuretekita,107490,The Demon Girl Next Door,0,PAUSED,6
158,YumeTsuretekita,98436,The Ancient Magus' Bride,0,PAUSED,10
158,YumeTsuretekita,99720,Maerchen Maedchen,0,PAUSED,8
158,YumeTsuretekita,99390,How to Keep a Mummy,0,PAUSED,10
158,YumeTsuretekita,20566,The Disappearance of Nagato Yuki-chan,0,PAUSED,10
158,YumeTsuretekita,16067,A Lull in the Sea,0,PAUSED,24
158,YumeTsuretekita,1210,Welcome to the N-H-K,0,PAUSED,16
158,YumeTsuretekita,21128,Noragami Aragoto,0,PAUSED,7
158,YumeTsuretekita,21647,Orange,0,PAUSED,7
158,YumeTsuretekita,100382,"My Sister, My Writer",0,PAUSED,4
158,YumeTsuretekita,853,Ouran High School Host Club,0,PAUSED,11
158,YumeTsuretekita,20993,Seraph of the End: Battle in Nagoya,0,PAUSED,5
158,YumeTsuretekita,21092,Chivalry of a Failed Knight,40,PAUSED,8
158,YumeTsuretekita,87539,The Dragon Dentist,0,PAUSED,1
158,YumeTsuretekita,99507,The Ryuo's Work is Never Done!,0,PAUSED,9
158,YumeTsuretekita,101291,Rascal Does Not Dream of Bunny Girl Senpai,0,PAUSED,8
158,YumeTsuretekita,106051,Senryu Girl,0,PAUSED,6
158,YumeTsuretekita,20665,Your lie in April,0,PAUSED,15
158,YumeTsuretekita,97984,Altair: A Record of Battles,0,PAUSED,8
158,YumeTsuretekita,20972,Showa Genroku Rakugo Shinju,0,PAUSED,4
158,YumeTsuretekita,21127,Steins;Gate 0,0,PAUSED,16
158,YumeTsuretekita,100179,Tada Never Falls In Love,0,PAUSED,6
158,YumeTsuretekita,97683,Angel's 3Piece!,0,PAUSED,9
158,YumeTsuretekita,107956,"If It's for My Daughter, I'd Even Defeat a Demon Lord",0,PAUSED,10
158,YumeTsuretekita,21631,Poco's Udon World,0,PAUSED,8
158,YumeTsuretekita,101348,Vinland Saga,0,PAUSED,9
158,YumeTsuretekita,19023,"Wake Up, Girls!",0,PAUSED,7
158,YumeTsuretekita,21709,Yuri!!! on ICE,0,PAUSED,9
158,YumeTsuretekita,20800,Yuki Yuna is a Hero,0,PAUSED,8
158,YumeTsuretekita,14075,Blast of Tempest,0,PAUSED,16
158,YumeTsuretekita,104464,ORESUKI: Are you the only one who loves me?,0,PAUSED,4
158,YumeTsuretekita,108388,High School Prodigies Have It Easy Even In Another World,0,PAUSED,5
158,YumeTsuretekita,110810,Kandagawa Jet Girls,0,PAUSED,4
158,YumeTsuretekita,104679,Chidori RSC,0,PAUSED,3
158,YumeTsuretekita,108268,Ascendance of a Bookworm,0,PAUSED,5
158,YumeTsuretekita,108478,No Guns Life,0,PAUSED,3
158,YumeTsuretekita,104115,After School Dice Club,0,PAUSED,5
158,YumeTsuretekita,101227,Didn't I Say to Make My Abilities Average in the Next Life?!,0,PAUSED,5
158,YumeTsuretekita,104722,ASSASSINS PRIDE,0,PAUSED,0
158,YumeTsuretekita,112479,Assault Lily BOUQUET,0,PAUSED,2
158,YumeTsuretekita,113970,Love Live! Nijigasaki High School Idol Club,0,PAUSED,4
158,YumeTsuretekita,111428,Sleepy Princess in the Demon Castle,80,PAUSED,8
158,YumeTsuretekita,116173,Warlords of Sigrdrifa,0,PAUSED,10
158,YumeTsuretekita,124131,Gekidol,0,PAUSED,5
158,YumeTsuretekita,124080,Horimiya,0,PAUSED,11
158,YumeTsuretekita,113814,Idoly Pride,0,PAUSED,5
158,YumeTsuretekita,124845,WONDER EGG PRIORITY,0,PAUSED,2
158,YumeTsuretekita,113428,Pretty Boy Detective Club,0,PAUSED,5
158,YumeTsuretekita,129814,Blue Reflection Ray,0,PAUSED,3
158,YumeTsuretekita,126791,Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!,0,PAUSED,3
158,YumeTsuretekita,116588,Combatants Will Be Dispatched!,0,PAUSED,4
158,YumeTsuretekita,125038,SHADOWS HOUSE,0,PAUSED,4
158,YumeTsuretekita,114065,Remake Our Life!,0,PAUSED,6
158,YumeTsuretekita,128545,The aquatope on white sand,0,PAUSED,14
158,YumeTsuretekita,122052,Fena: Pirate Princess,0,PAUSED,6
158,YumeTsuretekita,133965,Komi Can’t Communicate,0,PAUSED,3
158,YumeTsuretekita,126790,Selection Project,0,PAUSED,10
158,YumeTsuretekita,127412,Taisho Otome Fairy Tale,0,PAUSED,6
158,YumeTsuretekita,131565,takt op.Destiny,0,PAUSED,3
158,YumeTsuretekita,131019,Irina: The Vampire Cosmonaut,0,PAUSED,6
158,YumeTsuretekita,138714,The Heike Story,0,PAUSED,3
158,YumeTsuretekita,128828,Girls’ Frontline,0,PAUSED,9
158,YumeTsuretekita,126288,Sasaki and Miyano,0,PAUSED,6
158,YumeTsuretekita,130591,Sabikui Bisco,0,PAUSED,6
158,YumeTsuretekita,132052,A Couple of Cuckoos,0,PAUSED,8
158,YumeTsuretekita,129193,The Executioner and Her Way of Life,0,PAUSED,2
158,YumeTsuretekita,140457,I'm Quitting Heroing,0,PAUSED,9
158,YumeTsuretekita,141774,Ya Boy Kongming!,0,PAUSED,7
158,YumeTsuretekita,129201,Summer Time Rendering,0,PAUSED,2
158,YumeTsuretekita,117196,TOKYO MEW MEW NEW,0,PAUSED,9
158,YumeTsuretekita,143270,Lycoris Recoil,0,PAUSED,5
158,YumeTsuretekita,146210,Vermeil in Gold,0,PAUSED,10
158,YumeTsuretekita,143417,TEPPEN!!!!!!!!!!!!!!! Laughing 'til You Cry,0,PAUSED,11
158,YumeTsuretekita,146625,Engage Kiss,0,PAUSED,2
158,YumeTsuretekita,135806,Uncle from Another World,0,PAUSED,7
158,YumeTsuretekita,136934,My Stepmom's Daughter is My Ex,0,PAUSED,9
158,YumeTsuretekita,149874,Smile of the Arsnotoria the Animation,0,PAUSED,4
158,YumeTsuretekita,138882,The Yakuza's Guide to Babysitting,0,PAUSED,9
158,YumeTsuretekita,128223,When Will Ayumu Make His Move?,0,PAUSED,11
158,YumeTsuretekita,149326,The Maid I Hired Recently is Mysterious,0,PAUSED,7
158,YumeTsuretekita,145260,Black Summoner,50,PAUSED,11
158,YumeTsuretekita,146962,The Little Lies We All Tell,0,PAUSED,5
158,YumeTsuretekita,145815,I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,0,PAUSED,9
158,YumeTsuretekita,139820,"I'm the Villainess, So I'm Taming the Final Boss",0,PAUSED,2
158,YumeTsuretekita,142838,SPY x FAMILY Cour 2,0,PAUSED,5
158,YumeTsuretekita,137909,Ningen Fushin: Adventurers Who Don’t Believe in Humanity Will Save the World,0,PAUSED,7
158,YumeTsuretekita,151252,The Ice Guy and His Cool Female Colleague,0,PAUSED,4
158,YumeTsuretekita,143064,Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte,0,PAUSED,2
158,YumeTsuretekita,152765,"Saving 80,000 Gold in Another World for My Retirement",0,PAUSED,2
158,YumeTsuretekita,136435,Ippon! again,0,PAUSED,4
158,YumeTsuretekita,144092,Handyman Saitou in Another World,0,PAUSED,7
158,YumeTsuretekita,142849,Ayakashi Triangle,0,PAUSED,9
158,YumeTsuretekita,148969,Kubo Won't Let Me Be Invisible,0,PAUSED,6
158,YumeTsuretekita,21506,Witchy Precure!,0,PAUSED,11
158,YumeTsuretekita,147571,In Another World With My Smartphone 2,0,PAUSED,5
158,YumeTsuretekita,150075,KONOSUBA -An Explosion on This Wonderful World!,0,PAUSED,7
158,YumeTsuretekita,154965,My Love Story with Yamada-kun at Lv999,0,PAUSED,5
158,YumeTsuretekita,148098,A Galaxy Next Door,0,PAUSED,6
158,YumeTsuretekita,140754,Summoned to Another World for a Second Time,0,PAUSED,5
158,YumeTsuretekita,151847,Why Raeliana Ended Up at the Duke’s Mansion,0,PAUSED,2
158,YumeTsuretekita,143653,Insomniacs After School,0,PAUSED,3
158,YumeTsuretekita,150672,Oshi No Ko,0,PAUSED,2
158,YumeTsuretekita,155783,Tengoku Daimakyo,0,PAUSED,2
158,YumeTsuretekita,139606,Classroom for Heroes,0,PAUSED,8
158,YumeTsuretekita,145140,Helck,0,PAUSED,3
158,YumeTsuretekita,161645,The Apothecary Diaries,0,PAUSED,20
158,YumeTsuretekita,154459,Our Dating Story: The Experienced You and The Inexperienced Me,0,PAUSED,10
158,YumeTsuretekita,151970,Shangri-La Frontier,0,PAUSED,11
158,YumeTsuretekita,158704,I'm in Love with the Villainess,0,PAUSED,7
158,YumeTsuretekita,154692,"Girlfriend, Girlfriend Season 2",0,PAUSED,5
158,YumeTsuretekita,159808,The Vexations of a Shut-In Vampire Princess,0,PAUSED,6
158,YumeTsuretekita,155419,Stardust Telepath,0,PAUSED,9
158,YumeTsuretekita,156632,Umamusume: Pretty Derby Season 3,0,PAUSED,4
158,YumeTsuretekita,159559,16bit Sensation: Another Layer,0,PAUSED,3
158,YumeTsuretekita,164312,The Yuzuki Family’s Four Sons,0,PAUSED,4
158,YumeTsuretekita,140501,The Demon Sword Master of Excalibur Academy,0,PAUSED,9
158,YumeTsuretekita,137908,The Wrong Way to Use Healing Magic,0,PAUSED,11
158,YumeTsuretekita,169935,The Strongest Tank's Labyrinth Raids -A Tank with a Rare 9999 Resistance Skill Got Kicked from the Hero's Party-,0,PAUSED,11
158,YumeTsuretekita,163076,Villainess Level 99: I May Be the Hidden Boss but I'm Not the Demon Lord,0,PAUSED,10
158,YumeTsuretekita,165855,A Condition Called Love,0,PAUSED,5
158,YumeTsuretekita,166873,Mushoku Tensei: Jobless Reincarnation Season 2 Part 2,0,PAUSED,5
158,YumeTsuretekita,155657,Train to the End of the World,0,PAUSED,6
158,YumeTsuretekita,145728,Spice and Wolf: MERCHANT MEETS THE WISE WOLF,0,PAUSED,10
158,YumeTsuretekita,170604,Vampire Dormitory,0,PAUSED,9
158,YumeTsuretekita,163133,Senpai is an Otokonoko,0,PAUSED,2
158,YumeTsuretekita,163077,Quality Assurance in Another World,0,PAUSED,1
158,YumeTsuretekita,162804,Alya Sometimes Hides Her Feelings in Russian,0,PAUSED,9
158,YumeTsuretekita,174576,Wistoria: Wand and Sword,0,PAUSED,7
158,YumeTsuretekita,172416,A Nobody's Way Up to an Exploration Hero,0,PAUSED,7
158,YumeTsuretekita,171031,A Journey Through Another World: Raising Kids While Adventuring,0,PAUSED,9
158,YumeTsuretekita,175450,My Wife Has No Emotion,0,PAUSED,8
158,YumeTsuretekita,170891,Narenare -Cheer for you!-,0,PAUSED,4
158,YumeTsuretekita,160488,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,0,PAUSED,1
158,YumeTsuretekita,152137,No Longer Allowed in Another World,0,PAUSED,2
158,YumeTsuretekita,174044,MAYONAKA PUNCH,0,PAUSED,3
158,YumeTsuretekita,162896,The Elusive Samurai,0,PAUSED,3
158,YumeTsuretekita,168623,Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,0,PAUSED,8
158,YumeTsuretekita,108092,Asteroid in Love,0,PAUSED,6
158,YumeTsuretekita,178533,Ranma1/2 (2024),0,PAUSED,3
158,YumeTsuretekita,165790,365 Days to the Wedding,0,PAUSED,4
158,YumeTsuretekita,152681,Days with My Stepsister,0,PAUSED,6
158,YumeTsuretekita,172258,"The 100 Girlfriends Who Really, Really, Really, Really, REALLY Love You Season 2",0,PAUSED,4
158,YumeTsuretekita,179689,Headhunted to Another World: From Salaryman to Big Four!,0,PAUSED,2
158,YumeTsuretekita,167143,"I May Be a Guild Receptionist, but I’ll Solo Any Boss to Clock Out on Time",0,PAUSED,5
158,YumeTsuretekita,180812,I Left My A-Rank Party to Help My Former Students Reach the Dungeon Depths!,0,PAUSED,4
158,YumeTsuretekita,176063,"I’m a Noble on the Brink of Ruin, So I Might as Well Try Mastering Magic",0,PAUSED,9
158,YumeTsuretekita,172439,"Welcome to Japan, Ms. Elf!",0,PAUSED,2
158,YumeTsuretekita,178100,Bogus Skill <<Fruitmaster>> ~About that time I became able to eat unlimited numbers of Skill Fruits (that kill you)~,0,PAUSED,8
158,YumeTsuretekita,172453,From Bureaucrat to Villainess: Dad's Been Reincarnated!,0,PAUSED,4
158,YumeTsuretekita,178548,"Even Given the Worthless “Appraiser” Class, I’m Actually the Strongest",0,PAUSED,2
158,YumeTsuretekita,176642,Ameku M.D.: Doctor Detective,0,PAUSED,2
158,YumeTsuretekita,180367,WITCH WATCH,0,PAUSED,12
158,YumeTsuretekita,185939,Food for the Soul,0,PAUSED,10
158,YumeTsuretekita,182060,The Gorilla God’s Go-To Girl,0,PAUSED,8
158,YumeTsuretekita,183275,The Too-Perfect Saint: Tossed Aside by My Fiancé and Sold to Another Kingdom,0,PAUSED,7
158,YumeTsuretekita,177120,A Ninja and an Assassin Under One Roof,0,PAUSED,1
158,YumeTsuretekita,179955,From Old Country Bumpkin to Master Swordsman,0,PAUSED,5
158,YumeTsuretekita,176246,mono,0,PAUSED,2
158,YumeTsuretekita,151799,New PANTY & STOCKING with GARTERBELT,0,PAUSED,1
158,YumeTsuretekita,182309,Grand Blue Dreaming Season 2,0,PAUSED,1
158,YumeTsuretekita,169440,"Reborn as a Vending Machine, I Now Wander the Dungeon Season 2",0,PAUSED,2
158,YumeTsuretekita,180794,Cultural Exchange with a Game Centre Girl,0,PAUSED,5
158,YumeTsuretekita,185965,Solo Camping for Two,0,PAUSED,1
158,YumeTsuretekita,180929,Ruri Rocks,0,PAUSED,5
158,YumeTsuretekita,174802,The Shiunji Family Children,0,PAUSED,1
158,YumeTsuretekita,320,Kite,30,COMPLETED,2
158,YumeTsuretekita,9925,Amagami SS: Sister,70,COMPLETED,1
158,YumeTsuretekita,11701,Another: The Other,70,COMPLETED,1
158,YumeTsuretekita,10012,Carnival Phantasm,80,COMPLETED,12
158,YumeTsuretekita,16934,"Love, Chunibyo & Other Delusions: Glimmering...Explosive Festival (Slapstick Noel)",60,COMPLETED,1
158,YumeTsuretekita,20851,Locodol: We Tried Giving a Tour of Nagarekawa,70,COMPLETED,1
158,YumeTsuretekita,1813,Genshiken OVA,70,COMPLETED,3
158,YumeTsuretekita,268,GOLDEN BOY,70,COMPLETED,6
158,YumeTsuretekita,256,Voices of a Distant Star,30,COMPLETED,1
158,YumeTsuretekita,9734,K-ON! Season 2: Plan!,60,COMPLETED,1
158,YumeTsuretekita,6862,K-ON!: Live House!,50,COMPLETED,1
158,YumeTsuretekita,1654,Kashimashi: Girl Meets Girl OVA,100,COMPLETED,1
158,YumeTsuretekita,3323,Kite Liberator,20,COMPLETED,1
158,YumeTsuretekita,6007,Spice and Wolf II: Wolf and the Amber Melancholy,80,COMPLETED,1
158,YumeTsuretekita,44,Samurai X: Trust and Betrayal,70,COMPLETED,4
158,YumeTsuretekita,10119,Seitokai Yakuindomo OVA,0,COMPLETED,8
158,YumeTsuretekita,10863,Steins;Gate: Egoistic Poriomania,80,COMPLETED,1
158,YumeTsuretekita,9055,Tamayura,70,COMPLETED,4
158,YumeTsuretekita,2097,Special Duty Combat Unit Shinesman,10,COMPLETED,2
158,YumeTsuretekita,20600,The Master of Killing Time OVA,80,COMPLETED,1
158,YumeTsuretekita,21002,Under the Dog,90,COMPLETED,1
158,YumeTsuretekita,18753,My Teen Romantic Comedy SNAFU OVA,70,COMPLETED,1
158,YumeTsuretekita,1008,Ranma 1/2 Special,60,COMPLETED,2
158,YumeTsuretekita,933,Magical Witch Punie-Chan,60,COMPLETED,8
158,YumeTsuretekita,99916,Kase-san and Morning Glories,80,COMPLETED,1
158,YumeTsuretekita,176663,Girls und Panzer: Taichou War!,70,COMPLETED,1
158,YumeTsuretekita,432,Iria: Zeiram The Animation,60,COMPLETED,6
158,YumeTsuretekita,114249,22/7: 8+3=?,60,COMPLETED,1
158,YumeTsuretekita,20785,Absolute Duo,40,DROPPED,4
158,YumeTsuretekita,20613,Akame ga Kill!,40,DROPPED,8
158,YumeTsuretekita,100645,My Sweet Tyrant,30,DROPPED,2
158,YumeTsuretekita,16201,Flowers of Evil,0,DROPPED,5
158,YumeTsuretekita,19429,Riddle Story of Devil,50,DROPPED,9
158,YumeTsuretekita,20853,ALDNOAH.ZERO Season 2,30,DROPPED,2
158,YumeTsuretekita,21319,AOKANA: Four Rhythm Across the Blue,50,DROPPED,5
158,YumeTsuretekita,101001,Asobi Asobase - workshop of fun -,40,DROPPED,2
158,YumeTsuretekita,21787,Battle Girl High School,40,DROPPED,3
158,YumeTsuretekita,20877,Cute High Earth Defense Club LOVE!,40,DROPPED,3
158,YumeTsuretekita,14751,Sailor Moon Crystal,60,DROPPED,12
158,YumeTsuretekita,20619,Blade & Soul,0,DROPPED,1
158,YumeTsuretekita,101283,Boogiepop and Others,50,DROPPED,8
158,YumeTsuretekita,15605,Brothers Conflict,0,DROPPED,2
158,YumeTsuretekita,20446,Captain Earth,40,DROPPED,19
158,YumeTsuretekita,20997,Charlotte,30,DROPPED,8
158,YumeTsuretekita,97832,Citrus,30,DROPPED,3
158,YumeTsuretekita,21112,Classroom☆Crisis,40,DROPPED,4
158,YumeTsuretekita,21275,Comet Lucifer,50,DROPPED,7
158,YumeTsuretekita,101609,Conception,20,DROPPED,2
158,YumeTsuretekita,106893,Cop Craft,50,DROPPED,4
158,YumeTsuretekita,9479,Coppelion,0,DROPPED,7
158,YumeTsuretekita,20031,D-Frag!,40,DROPPED,6
158,YumeTsuretekita,21365,Dagashi Kashi,50,DROPPED,10
158,YumeTsuretekita,21059,Danchigai,50,DROPPED,8
158,YumeTsuretekita,16592,Danganronpa: The Animation,40,DROPPED,5
158,YumeTsuretekita,21018,Ultimate Otaku Teacher,40,DROPPED,12
158,YumeTsuretekita,105333,Dr. STONE,60,DROPPED,10
158,YumeTsuretekita,107226,How Heavy Are the Dumbbells You Lift?,40,DROPPED,8
158,YumeTsuretekita,105310,Fire Force,60,DROPPED,9
158,YumeTsuretekita,21685,Eromanga Sensei,30,DROPPED,4
158,YumeTsuretekita,107418,Fairy gone,60,DROPPED,8
158,YumeTsuretekita,21887,Fuuka,30,DROPPED,9
158,YumeTsuretekita,20754,SCHOOL-LIVE!,50,DROPPED,7
158,YumeTsuretekita,21131,The Asterisk War,30,DROPPED,5
158,YumeTsuretekita,19367,Galilei Donna,40,DROPPED,5
158,YumeTsuretekita,20773,GANGSTA.,50,DROPPED,7
158,YumeTsuretekita,15863,Majestic Prince,40,DROPPED,4
158,YumeTsuretekita,20757,Girl Friend BETA,40,DROPPED,4
158,YumeTsuretekita,20656,Gugure! Kokkuri-san,60,DROPPED,4
158,YumeTsuretekita,21360,Ace Attorney,0,DROPPED,2
158,YumeTsuretekita,104989,Cinderella Nine,60,DROPPED,4
158,YumeTsuretekita,99748,Hakumei and Mikochi,50,DROPPED,6
158,YumeTsuretekita,20521,Hamatora,60,DROPPED,6
158,YumeTsuretekita,87517,Hinako Note,40,DROPPED,3
158,YumeTsuretekita,17919,Wish Upon the Pleiades,60,DROPPED,4
158,YumeTsuretekita,21362,Hundred,20,DROPPED,7
158,YumeTsuretekita,97618,Idol Incidents,20,DROPPED,7
158,YumeTsuretekita,17831,Dog & Scissors,40,DROPPED,9
158,YumeTsuretekita,20604,Inugami-san to Nekoyama-san,0,DROPPED,2
158,YumeTsuretekita,97922,INUYASHIKI LAST HERO,0,DROPPED,4
158,YumeTsuretekita,20527,One Week Friends,0,DROPPED,3
158,YumeTsuretekita,20746,Isuca,30,DROPPED,4
158,YumeTsuretekita,21033,"Actually, I Am",40,DROPPED,7
158,YumeTsuretekita,104147,Joshi Kausei,50,DROPPED,2
158,YumeTsuretekita,20758,Unlimited Fafnir,0,DROPPED,2
158,YumeTsuretekita,98314,Kakegurui,40,DROPPED,8
158,YumeTsuretekita,18295,Valvrave the Liberator 2,0,DROPPED,5
158,YumeTsuretekita,20542,Kamigami no Asobi,0,DROPPED,3
158,YumeTsuretekita,20553,KanColle,50,DROPPED,5
158,YumeTsuretekita,107068,Teasing Master Takagi-san Season 2,0,DROPPED,3
158,YumeTsuretekita,107961,"Hensuki: Are you willing to fall in love with a pervert, as long as she’s a cutie?",40,DROPPED,4
158,YumeTsuretekita,6205,Kämpfer,20,DROPPED,6
158,YumeTsuretekita,20727,Blood Blockade Battlefront,60,DROPPED,10
158,YumeTsuretekita,20588,Daimidaler: Prince vs. Penguin Empire,30,DROPPED,4
158,YumeTsuretekita,17741,A Town Where You Live,0,DROPPED,3
158,YumeTsuretekita,20623,Parasyte -the maxim-,0,DROPPED,7
158,YumeTsuretekita,21421,Kiznaiver,0,DROPPED,2
158,YumeTsuretekita,98385,After the Rain,0,DROPPED,2
158,YumeTsuretekita,21243,Komori-san Can't Decline!,0,DROPPED,3
158,YumeTsuretekita,103302,Kono Oto Tomare!: Sounds of Life,0,DROPPED,2
